CustomerID,Age,Gender,PolicyType,PolicyStartDate,PolicyEndDate,PremiumAmount,ClaimsMade,CustomerSatisfactionScore,Region
382,30,Female,Motor,01/03/2022,,1417.96,0,10,West
383,60,Male,Auto,09/09/2020,09/09/2022 0:00,1282.41,4,3,North
384,40,Female,Motor,08/08/2023,08/08/2024 0:00,1415.17,2,1,South
385,61,Male,Auto,16/06/2020,16/06/2023 0:00,930.33,,2,West
386,30,Female,Motor,02/07/2022,,279.16,1,5,North
387,31,Male,Motor,06/05/2020,,718.19,1,2,East
388,66,Male,Auto,10/05/2023,,1186.58,2,8,East
389,53,Male,Home,04/10/2021,04/10/2022 0:00,745.55,,8,West
390,57,Female,Motor,06/03/2022,06/03/2025 0:00,759.05,3,9,North
391,43,Female,Home,06/09/2024,06/09/2027 0:00,1099.77,2,1,South
392,68,Female,Motor,16/05/2021,16/05/2023 0:00,974.42,,2,East
393,47,Male,Motor,30/01/2021,30/01/2022 0:00,1101.73,3,2,West
394,68,Female,Motor,21/10/2021,21/10/2023 0:00,601.42,4,2,West
395,28,Female,Motor,24/12/2023,24/12/2025 0:00,1036.47,2,9,North
396,26,Male,Motor,14/07/2022,,1381.04,0,9,West
397,26,Male,Auto,15/05/2022,15/05/2025 0:00,1004.57,5,6,East
398,32,Female,Auto,28/09/2021,28/09/2022 0:00,839.94,0,9,North
399,23,Male,Motor,03/05/2021,,1285.2,3,6,West
400,57,Male,Motor,15/01/2021,15/01/2023 0:00,853.9,0,1,West
401,21,Female,Motor,18/02/2021,18/02/2024 0:00,406.17,3,7,East
402,21,Female,Motor,23/03/2024,23/03/2027 0:00,1267.47,1,9,East
403,31,Female,Auto,07/09/2020,07/09/2022 0:00,312.82,0,5,East
404,54,Female,Home,10/01/2022,10/01/2025 0:00,1196.2,5,9,East
405,50,Male,Unknown,02/03/2024,02/03/2027 0:00,927.78,3,6,West
406,20,Male,Motor,10/03/2022,,304.91,2,10,South
407,,Female,Home,03/04/2022,03/04/2024 0:00,840.02,5,4,East
408,34,Male,Motor,29/03/2020,,1436.32,1,7,West
409,33,Male,Home,24/07/2020,24/07/2023 0:00,930.73,2,7,North
410,35,Female,Motor,18/04/2024,18/04/2027 0:00,1085.31,3,10,North
411,33,Female,Home,26/11/2020,26/11/2022 0:00,1034,5,10,South
412,55,Female,Motor,09/04/2023,,1155.79,1,2,North
413,65,Male,Auto,01/04/2020,01/04/2021 0:00,1496.27,4,7,South
414,35,Male,Auto,10/03/2020,10/03/2023 0:00,298.32,,2,North
415,63,Female,Home,10/08/2024,10/08/2026 0:00,340.42,4,2,West
416,65,,Auto,31/08/2023,31/08/2024 0:00,1320.94,5,7,North
417,31,Male,Motor,18/04/2021,,406.21,2,1,East
418,49,Male,Home,22/03/2020,22/03/2022 0:00,289.2,2,2,South
419,54,Female,Home,12/11/2019,12/11/2021 0:00,1356.97,4,10,North
420,38,Female,Motor,03/11/2020,,1316.71,5,7,South
421,70,Male,Home,14/11/2019,14/11/2021 0:00,876.82,0,,North
422,19,Male,Motor,19/03/2022,,879.65,1,,East
423,33,Male,Motor,01/03/2022,,1227.6,0,6,West
424,24,Female,Home,29/05/2020,29/05/2023 0:00,1284.32,4,3,West
425,20,Male,Motor,09/12/2021,,1139.4,3,8,South
426,68,Female,Motor,18/02/2022,,733.24,5,6,East
427,28,Male,Motor,27/06/2021,,905.65,1,10,South
428,34,Female,Auto,08/02/2022,08/02/2024 0:00,739.81,0,6,North
429,32,Female,Auto,02/01/2024,02/01/2025 0:00,1380.46,1,8,East
430,53,Female,Motor,30/12/2019,,579.3,5,2,East
431,20,Female,Motor,13/09/2024,13/09/2025 0:00,367,3,7,South
432,50,Male,Auto,02/06/2021,02/06/2023 0:00,1138.06,4,9,East
433,41,Female,Auto,16/07/2024,16/07/2025 0:00,574.31,3,8,South
434,46,Female,Motor,05/03/2024,,1461.77,1,2,East
435,52,Female,Auto,14/11/2021,14/11/2022 0:00,540.5,2,6,South
436,52,Male,Auto,09/11/2019,09/11/2020 0:00,546.65,3,8,North
437,,Female,Home,18/09/2024,18/09/2027 0:00,960.12,0,6,North
438,57,Male,Motor,15/08/2020,,902.6,0,1,East
439,31,Male,Home,16/12/2019,16/12/2021 0:00,470.89,4,3,South
440,19,Male,Home,13/08/2022,13/08/2025 0:00,977.48,4,9,West
441,44,Male,Motor,29/05/2021,,596.51,0,,South
442,55,Female,Motor,18/01/2024,18/01/2026 0:00,381.29,4,8,North
443,37,Female,Home,21/10/2023,21/10/2026 0:00,1188.96,1,2,South
444,24,Female,Auto,01/06/2021,01/06/2024 0:00,431.79,0,4,West
445,26,Female,Home,08/12/2022,08/12/2023 0:00,772.33,4,9,South
446,24,Female,Motor,05/09/2020,,649.35,2,8,East
447,63,Male,Home,24/02/2021,,416.66,0,1,South
448,59,Female,Motor,04/01/2023,04/01/2026 0:00,438.8,0,7,West
449,37,Female,Home,23/04/2020,23/04/2021 0:00,957.03,,6,North
450,18,Female,Home,29/11/2019,29/11/2021 0:00,417.15,2,7,South
451,65,Female,Motor,02/05/2023,02/05/2025 0:00,718.39,2,2,East
452,21,Female,Motor,30/09/2020,30/09/2023 0:00,392.42,1,7,East
453,42,Female,Home,06/08/2022,06/08/2024 0:00,1173.44,3,2,West
454,32,Female,Home,24/11/2019,24/11/2021 0:00,523.05,2,9,South
455,50,Female,Auto,27/07/2021,27/07/2022 0:00,1050.47,3,8,East
456,64,Male,Home,19/08/2021,19/08/2022 0:00,1336.7,0,1,South
457,,Female,Motor,13/07/2020,13/07/2021 0:00,833.82,0,10,East
458,26,Female,Motor,23/12/2020,23/12/2022 0:00,627.89,4,8,South
459,57,Female,Motor,22/06/2020,,777.82,1,8,East
460,38,Male,Auto,22/02/2021,22/02/2023 0:00,1321.99,2,4,North
461,52,Female,Auto,05/04/2023,05/04/2024 0:00,379.02,1,8,West
462,32,Male,Motor,28/10/2023,28/10/2025 0:00,994.44,0,6,North
463,68,Male,Motor,22/01/2023,,893.91,1,2,East
464,70,Male,Home,13/04/2023,13/04/2026 0:00,1118.33,3,2,North
465,37,Female,Motor,29/11/2021,29/11/2024 0:00,1435.11,1,2,North
466,21,Male,Auto,21/06/2020,21/06/2023 0:00,335.58,3,7,East
467,32,Female,Auto,16/11/2023,16/11/2026 0:00,907.39,1,9,North
468,28,Male,Auto,09/08/2023,09/08/2024 0:00,295.86,3,8,East
469,30,Female,Home,03/12/2023,03/12/2026 0:00,681.32,5,9,North
470,35,Male,Home,15/03/2023,15/03/2024 0:00,682.22,1,10,South
471,43,Male,Auto,15/11/2023,15/11/2024 0:00,1460.99,3,10,South
472,18,Female,Motor,21/05/2024,21/05/2025 0:00,284.75,2,7,South
473,69,Male,Auto,22/04/2024,22/04/2026 0:00,1053.44,0,5,East
474,20,Female,Home,09/09/2024,09/09/2027 0:00,586.09,3,1,East
475,35,Female,Motor,24/12/2020,,280.69,5,1,North
476,40,Female,Home,27/04/2024,27/04/2026 0:00,885.15,5,4,South
477,30,Male,Home,08/12/2023,08/12/2024 0:00,990.59,4,7,North
478,24,Female,Motor,12/11/2022,12/11/2024 0:00,656.83,,3,East
479,52,Male,Auto,05/06/2023,05/06/2024 0:00,1010.04,5,3,West
480,38,Female,Motor,04/06/2021,,1039.55,1,2,North
481,,Female,Auto,17/09/2020,17/09/2021 0:00,489.81,2,10,West
482,24,Male,Auto,05/08/2024,,1202.38,5,5,South
483,48,Female,Auto,28/01/2023,28/01/2024 0:00,275.15,1,4,South
484,59,Female,Motor,29/07/2023,29/07/2024 0:00,960.16,,1,South
485,70,Male,Home,24/11/2021,24/11/2023 0:00,299.04,,2,South
486,42,Female,Motor,25/10/2022,25/10/2025 0:00,1069.56,3,2,West
487,56,Female,Home,05/09/2021,05/09/2022 0:00,1415.8,3,7,North
488,70,Male,Auto,15/11/2023,15/11/2026 0:00,335.19,0,2,North
489,40,Female,Auto,06/10/2020,06/10/2021 0:00,570.3,5,8,North
490,58,Female,Motor,07/12/2020,,1416.79,0,4,North
491,68,Female,Motor,24/03/2020,24/03/2022 0:00,837.99,4,10,South
492,39,Male,Motor,01/07/2020,01/07/2021 0:00,1315.57,2,2,North
493,32,Male,Home,18/08/2020,18/08/2021 0:00,1346.93,2,4,North
494,52,Female,Motor,25/03/2022,25/03/2025 0:00,696.37,4,8,South
495,53,Male,Home,06/02/2022,06/02/2023 0:00,611.47,4,5,East
496,35,Female,Motor,29/09/2022,,1365.5,4,4,West
497,37,Female,Motor,06/08/2020,06/08/2022 0:00,564.12,0,9,North
498,24,Male,Motor,21/09/2021,,333.14,5,10,East
499,39,Male,Home,29/12/2021,,1246.08,5,7,West
500,30,Female,Auto,13/02/2020,,1490.62,0,5,East
501,49,Female,Auto,24/06/2020,24/06/2023 0:00,378.8,2,1,South
502,47,Female,Motor,25/07/2021,,1282.3,5,6,South
503,39,Male,Motor,17/01/2021,17/01/2022 0:00,718.91,,5,North
504,37,Male,Home,09/02/2024,09/02/2026 0:00,851.63,0,6,North
505,55,Female,Home,17/08/2021,17/08/2024 0:00,1365.04,0,1,South
506,43,Female,Motor,22/04/2022,,961.83,4,1,West
507,31,Female,Motor,17/03/2022,,1496.33,1,6,South
508,26,Female,Home,07/01/2021,07/01/2024 0:00,1483.01,2,4,South
509,65,Female,Home,06/08/2021,06/08/2023 0:00,1409.2,0,10,South
510,39,Female,Auto,21/10/2022,21/10/2025 0:00,1010.13,1,3,East
511,59,Female,Motor,07/12/2023,,504.02,1,10,South
512,21,Female,Home,09/06/2024,09/06/2026 0:00,1448.15,1,8,North
513,59,Female,Auto,16/12/2019,16/12/2021 0:00,574.43,1,1,East
514,43,Female,Auto,31/05/2023,31/05/2025 0:00,851.64,0,2,West
515,34,Male,Home,18/10/2023,18/10/2024 0:00,965.72,5,4,West
516,58,Female,Motor,18/09/2020,,759.54,1,3,North
517,36,Male,Motor,24/11/2022,,1015.96,0,7,South
518,70,Male,Auto,14/04/2023,14/04/2025 0:00,595.16,4,7,East
519,52,Female,Motor,16/09/2024,16/09/2025 0:00,683.93,0,9,South
520,28,Male,Motor,09/12/2019,,1173.85,0,1,East
521,34,Female,Home,29/02/2020,28/02/2021 0:00,689.55,0,7,West
522,30,Female,Home,21/03/2024,21/03/2026 0:00,1437.51,4,10,North
523,34,Female,Motor,18/12/2023,,320.31,2,5,South
524,41,Female,Motor,22/01/2024,22/01/2026 0:00,796.54,3,5,North
525,54,Male,Motor,01/06/2020,,438.26,2,4,East
526,49,Female,Home,18/02/2023,18/02/2025 0:00,909.98,1,6,West
527,36,Female,Auto,11/02/2021,11/02/2024 0:00,1230.26,1,7,North
528,27,Female,Motor,17/04/2024,,1254.23,5,9,West
529,57,Female,Motor,10/01/2022,,480.66,1,9,East
530,29,Male,Home,04/12/2023,,799.57,5,9,West
531,49,Male,Motor,21/01/2021,21/01/2022 0:00,1198.13,4,9,East
532,24,Male,Motor,02/02/2023,,439.39,1,4,East
533,46,Male,Home,02/08/2022,02/08/2025 0:00,685.47,3,4,South
534,45,,Motor,29/09/2022,29/09/2023 0:00,918.47,4,9,West
535,68,,Motor,21/02/2023,,276.05,1,8,South
536,42,Male,Auto,24/06/2024,24/06/2026 0:00,594.03,5,9,East
537,45,Male,Motor,18/11/2019,,1328.09,3,5,North
538,42,Female,Motor,28/03/2022,,932.85,2,6,East
539,38,Male,Motor,18/11/2022,,903.61,3,5,West
540,64,Male,Motor,06/01/2024,,1320.81,3,7,South
541,70,Female,Home,29/02/2020,28/02/2022 0:00,345.53,4,8,East
542,23,Male,Auto,13/08/2020,13/08/2021 0:00,824.91,4,1,West
543,55,Female,Motor,05/07/2021,05/07/2023 0:00,599.26,1,3,South
544,61,Female,Motor,28/07/2021,28/07/2023 0:00,406.82,4,3,North
545,61,Female,Auto,21/08/2020,21/08/2022 0:00,1305.15,4,3,South
546,28,Female,Motor,09/02/2020,09/02/2021 0:00,766.49,1,7,East
547,68,Male,Auto,15/02/2024,15/02/2026 0:00,864.11,5,1,North
548,65,Female,Auto,07/04/2024,07/04/2026 0:00,413.42,4,1,North
549,42,Male,Motor,06/05/2022,,364.86,4,5,South
550,20,Male,Motor,26/01/2024,26/01/2025 0:00,854.51,4,7,South
551,25,Male,Motor,29/07/2022,29/07/2023 0:00,474.43,3,3,North
552,18,Female,Home,18/04/2023,18/04/2025 0:00,1329.67,0,9,West
553,29,Female,Motor,01/05/2023,01/05/2025 0:00,1363.39,2,5,East
554,30,Male,Motor,22/03/2021,22/03/2023 0:00,734.49,1,7,West
555,18,Female,Motor,11/06/2020,,675.08,1,2,West
556,23,Female,Auto,28/05/2022,28/05/2024 0:00,763.81,4,9,South
557,47,Male,Home,12/07/2023,12/07/2024 0:00,1234.51,2,7,East
558,57,Male,Auto,12/05/2021,12/05/2023 0:00,403.24,2,1,West
559,36,Female,Motor,01/07/2021,01/07/2023 0:00,1344.48,5,5,North
560,22,Female,Motor,25/01/2022,25/01/2025 0:00,442.53,1,5,North
561,22,Male,Motor,07/07/2021,07/07/2024 0:00,1468.61,3,3,South
562,22,Female,Motor,20/01/2022,,299.22,1,2,South
563,55,Male,Motor,14/05/2020,,448.02,5,3,South
564,43,Female,Home,22/04/2020,22/04/2021 0:00,261.76,1,9,South
565,48,Female,Home,17/04/2023,17/04/2026 0:00,669.72,5,3,North
566,62,Female,Motor,25/08/2022,,605.54,3,7,North
567,28,Male,Auto,03/03/2021,03/03/2023 0:00,781.62,0,3,West
568,32,Male,Auto,15/08/2021,15/08/2024 0:00,814.36,4,10,West
569,64,Female,Motor,13/03/2021,13/03/2023 0:00,969.05,0,6,East
570,70,Male,Auto,02/01/2022,02/01/2024 0:00,389.08,4,4,South
571,21,Female,Home,16/10/2019,16/10/2022 0:00,1041.82,3,1,North
572,21,Female,Home,24/02/2020,24/02/2022 0:00,707.51,0,5,West
573,29,Male,Auto,11/07/2024,11/07/2027 0:00,1044.68,3,2,North
574,66,Male,Motor,25/12/2020,,817.51,3,4,East
575,55,Female,Home,18/07/2022,18/07/2025 0:00,1167.09,4,9,North
576,40,Female,Home,29/01/2024,,709.23,5,4,North
577,46,Female,Auto,06/02/2022,06/02/2024 0:00,1285.77,2,6,West
578,59,Male,Auto,08/02/2022,08/02/2023 0:00,1097.85,0,8,South
579,31,Male,Motor,04/11/2019,04/11/2020 0:00,830.1,1,1,West
580,34,Male,Motor,22/03/2021,,1237.93,4,9,West
581,,Female,Motor,02/04/2024,02/04/2026 0:00,251.05,2,1,South
582,56,Male,Motor,06/03/2021,06/03/2024 0:00,1437.56,1,2,East
583,59,Female,Motor,08/07/2020,08/07/2021 0:00,414.89,4,3,West
584,,Male,Motor,25/08/2022,,1087.91,5,1,South
585,57,Female,Motor,18/10/2021,,492.72,4,5,South
586,62,Female,Motor,23/09/2019,23/09/2020 0:00,815.87,5,9,East
587,62,Male,Home,18/11/2019,18/11/2020 0:00,731.98,3,10,West
588,19,Male,Motor,06/03/2021,,1205.78,0,7,North
589,27,Male,Auto,09/05/2021,,306.17,4,5,South
590,52,Female,Home,12/10/2020,12/10/2021 0:00,910.73,0,10,West
591,58,Male,Auto,27/12/2021,27/12/2024 0:00,346.33,4,5,South
592,48,Male,Motor,27/11/2019,,952.28,5,9,West
593,22,Female,Auto,05/12/2022,05/12/2023 0:00,1392.16,0,10,West
594,23,Male,Motor,07/12/2023,,1070.12,4,6,West
595,25,Male,Home,31/12/2021,31/12/2023 0:00,773.99,2,7,West
596,52,Female,Motor,21/06/2023,21/06/2025 0:00,552.1,0,8,East
597,36,Female,Motor,27/06/2020,,423.46,3,8,East
598,50,Male,Auto,24/09/2023,24/09/2025 0:00,1438.97,1,9,South
599,30,Female,Auto,08/12/2020,08/12/2022 0:00,1455.89,3,6,West
600,64,Male,Home,21/04/2024,21/04/2026 0:00,523.81,5,5,East
601,50,Female,Home,23/09/2022,23/09/2024 0:00,618.71,5,1,North
602,26,Female,Motor,22/12/2019,,1306.8,4,7,North
603,69,Male,Auto,21/07/2022,21/07/2024 0:00,921.71,2,9,East
604,41,Male,Motor,23/03/2021,23/03/2022 0:00,600.14,5,5,East
605,41,Female,Motor,21/07/2020,,990.8,5,3,South
606,35,Male,Motor,31/10/2020,,283.44,5,2,East
607,43,Male,Motor,07/08/2022,,367.14,0,3,West
608,48,Male,Motor,07/09/2024,07/09/2025 0:00,974.12,4,6,West
609,22,Male,Auto,03/08/2022,03/08/2024 0:00,707.76,2,8,West
610,57,Female,Home,07/01/2022,07/01/2023 0:00,256.84,4,9,North
611,28,Female,Motor,13/03/2021,,752.17,2,9,South
612,41,Female,Auto,14/04/2023,14/04/2024 0:00,975.71,4,8,North
613,62,Male,Motor,15/04/2024,15/04/2025 0:00,759.95,3,7,West
614,22,Male,Motor,03/11/2023,,967.45,1,1,South
615,47,Male,Auto,06/03/2021,06/03/2024 0:00,1405.35,3,8,South
616,29,Female,Motor,20/11/2021,,1093.16,0,3,North
617,23,Female,Motor,15/05/2021,15/05/2024 0:00,1495.8,1,6,East
618,43,Female,Auto,01/11/2020,01/11/2023 0:00,482.94,1,8,East
619,23,Female,Motor,15/01/2024,15/01/2026 0:00,424.95,5,10,West
620,41,Male,Auto,30/09/2022,30/09/2025 0:00,516.94,0,7,West
621,57,Male,Home,02/01/2024,02/01/2027 0:00,1137.97,0,2,East
622,45,Male,Motor,14/12/2020,,931.87,1,7,East
623,25,Female,Motor,27/07/2023,27/07/2024 0:00,1163.66,3,3,West
624,19,Male,Auto,14/10/2023,14/10/2024 0:00,626.36,4,7,West
625,70,Male,Auto,15/02/2021,15/02/2022 0:00,696.41,3,6,North
626,54,Female,Home,23/06/2024,23/06/2026 0:00,1249.69,0,5,East
627,66,Female,Home,29/09/2020,29/09/2022 0:00,432.02,4,10,West
628,50,Male,Unknown,09/08/2021,09/08/2023 0:00,416.98,5,1,West
629,19,Female,Auto,17/05/2024,17/05/2026 0:00,1153.04,2,5,South
630,60,Male,Home,25/09/2020,25/09/2023 0:00,274.25,,6,East
631,21,Female,Auto,18/11/2023,18/11/2026 0:00,1030.64,1,8,West
632,21,Male,Home,03/10/2023,03/10/2025 0:00,1438.11,4,7,South
633,51,Female,Home,31/07/2023,31/07/2026 0:00,1279.59,3,8,East
634,36,Female,Home,09/10/2019,09/10/2021 0:00,489.87,0,9,East
635,28,Female,Auto,10/05/2020,,1448.72,3,2,East
636,32,Male,Auto,16/11/2020,16/11/2021 0:00,1121.58,5,2,West
637,41,Female,Motor,17/04/2023,17/04/2025 0:00,479.53,4,1,North
638,61,Female,Auto,10/01/2021,10/01/2022 0:00,795.56,4,6,South
639,58,Female,Motor,11/03/2024,11/03/2026 0:00,1277.81,4,1,West
640,70,Female,Motor,16/08/2021,,763.9,1,8,West
641,50,Male,Home,13/11/2022,13/11/2024 0:00,269.75,1,10,North
642,36,Male,Auto,19/04/2020,19/04/2023 0:00,694.39,1,2,South
643,61,Male,Home,15/08/2024,15/08/2025 0:00,506.45,1,6,East
644,43,,Auto,09/08/2020,09/08/2022 0:00,440.74,5,5,North
645,61,Male,Home,17/05/2022,17/05/2024 0:00,844,1,6,North
646,59,Male,Home,01/06/2022,01/06/2025 0:00,755.11,5,9,West
647,29,Female,Home,24/01/2021,24/01/2023 0:00,1467.72,0,3,East
648,38,Female,Home,17/01/2024,,712.67,5,8,North
649,45,Female,Home,11/12/2022,11/12/2024 0:00,892.4,5,4,South
650,48,Female,Home,21/04/2020,21/04/2022 0:00,908.85,5,8,West
651,28,Male,Motor,22/10/2020,,489.26,3,4,East
652,42,Female,Home,09/11/2019,09/11/2020 0:00,378.83,5,8,North
653,54,Male,Home,18/07/2021,18/07/2023 0:00,763.69,1,9,West
654,68,Female,Motor,15/12/2023,15/12/2025 0:00,1238.41,2,8,West
655,,Female,Motor,21/08/2024,,425.16,3,3,North
656,24,Female,Auto,01/01/2023,01/01/2025 0:00,931.85,0,5,North
657,20,Female,Motor,02/08/2020,,628.15,,10,West
658,32,Male,Motor,19/03/2020,,729.29,2,5,North
659,34,Female,Home,24/11/2021,24/11/2022 0:00,1365.62,3,1,East
660,21,,Motor,02/04/2020,,1494.56,5,3,South
661,40,Female,Motor,11/11/2022,11/11/2025 0:00,312.85,5,3,West
662,46,Male,Motor,25/03/2024,25/03/2026 0:00,355.09,3,1,East
663,36,Female,Home,17/12/2020,17/12/2023 0:00,678.26,0,3,North
664,68,Female,Motor,09/05/2022,09/05/2025 0:00,743.76,2,6,South
665,35,Male,Home,28/12/2021,28/12/2024 0:00,1264.8,0,8,South
666,51,Female,Motor,22/07/2021,,846.07,3,10,South
667,66,Female,Motor,16/06/2022,16/06/2025 0:00,1416.33,1,1,West
668,49,Female,Motor,25/09/2020,,1060.04,0,5,West
669,38,Female,Home,27/08/2024,27/08/2025 0:00,1385.86,2,7,East
670,55,Male,Motor,31/10/2023,31/10/2024 0:00,807.18,3,8,South
671,51,Male,Home,04/03/2020,04/03/2022 0:00,832.31,1,7,East
672,36,Female,Auto,03/03/2020,03/03/2021 0:00,702.79,2,3,East
673,35,Female,Auto,18/03/2021,18/03/2023 0:00,1281.31,5,3,West
674,67,Male,Auto,16/04/2024,16/04/2025 0:00,990.54,3,9,West
675,22,Female,Home,29/01/2022,29/01/2025 0:00,1001.57,0,1,West
676,33,Female,Motor,30/04/2023,30/04/2025 0:00,1272.4,5,6,East
677,60,Male,Motor,18/01/2021,18/01/2023 0:00,829.99,4,4,West
678,24,Male,Home,29/08/2024,29/08/2026 0:00,747.12,4,4,South
679,60,,Auto,08/02/2022,08/02/2024 0:00,931.47,1,1,South
680,31,Male,Home,17/09/2022,17/09/2024 0:00,628.98,2,9,East
681,45,Male,Motor,05/01/2024,,505.54,2,6,East
682,30,Female,Home,17/01/2021,17/01/2023 0:00,588.33,4,10,South
683,53,Female,Motor,09/09/2022,,748.21,5,5,South
684,23,Male,Motor,04/09/2021,04/09/2022 0:00,816.8,2,4,South
685,52,Male,Motor,14/03/2023,,539.95,3,3,East
686,62,Male,Home,11/03/2022,11/03/2023 0:00,1492.07,1,3,South
687,45,Male,Home,11/09/2024,11/09/2025 0:00,655.65,0,8,East
688,55,Female,Motor,05/05/2021,,629.78,5,10,West
689,62,Female,Motor,17/03/2021,17/03/2022 0:00,1141.96,4,7,South
690,42,Female,Home,14/08/2022,14/08/2025 0:00,656.35,0,9,North
691,26,Male,Motor,18/03/2023,18/03/2026 0:00,852.68,4,2,West
692,57,Female,Motor,18/04/2024,,1491.81,1,2,South
693,51,Male,Home,27/01/2022,27/01/2024 0:00,895.34,0,5,East
694,63,Male,Auto,08/08/2023,08/08/2026 0:00,584.13,,6,West
695,42,Female,Home,19/03/2022,19/03/2023 0:00,1065.43,1,8,North
696,23,Male,Home,07/07/2022,07/07/2023 0:00,699.77,5,7,North
697,64,Male,Auto,22/12/2019,22/12/2022 0:00,490.89,0,6,North
698,32,Male,Motor,26/05/2022,26/05/2023 0:00,922.16,5,,East
699,55,Female,Motor,20/08/2021,,650.32,2,2,North
700,24,Male,Home,31/05/2022,31/05/2023 0:00,574.74,5,2,North
701,33,Male,Home,07/05/2023,07/05/2025 0:00,986.48,0,3,West
702,46,Female,Motor,29/12/2020,29/12/2021 0:00,1039.86,1,2,West
703,55,Female,Home,27/11/2023,27/11/2025 0:00,725.26,5,2,East
704,29,Male,Auto,23/07/2022,23/07/2025 0:00,914.28,1,8,West
705,,Female,Auto,20/05/2024,20/05/2026 0:00,549.8,5,9,North
706,61,Male,Auto,13/01/2024,13/01/2027 0:00,685.83,3,6,South
707,49,Female,Home,24/12/2022,24/12/2024 0:00,469.2,2,1,North
708,55,Male,Motor,27/12/2020,27/12/2023 0:00,1281.76,2,5,North
709,24,Female,Auto,14/01/2022,14/01/2024 0:00,666.99,1,1,North
710,18,Female,Auto,05/12/2022,05/12/2024 0:00,1127.52,4,5,East
711,22,Male,Auto,28/06/2024,28/06/2027 0:00,688.63,,5,South
712,68,Female,Motor,03/02/2023,,1314.21,0,1,North
713,61,Female,Auto,06/10/2023,06/10/2024 0:00,288.34,5,9,North
714,60,Male,Motor,02/09/2023,02/09/2026 0:00,740.37,,9,East
715,45,Female,Home,29/10/2020,29/10/2021 0:00,460.14,1,2,West
716,22,Male,Motor,29/08/2022,29/08/2025 0:00,328,5,5,North
717,53,Female,Home,24/10/2023,24/10/2026 0:00,1287.02,5,5,North
718,39,Female,Home,12/01/2024,,722.54,3,6,North
719,54,Male,Motor,29/10/2019,29/10/2022 0:00,1054.23,5,3,West
720,32,Female,Motor,19/02/2024,,320.09,3,10,North
721,34,Female,Auto,15/02/2024,15/02/2026 0:00,1453.06,4,7,West
722,21,Female,Home,10/05/2023,10/05/2025 0:00,1370.71,2,3,North
723,63,Female,Motor,02/02/2020,,1106.93,4,2,North
724,41,Female,Motor,02/06/2021,,852.61,5,4,North
725,25,Female,Motor,28/12/2023,28/12/2026 0:00,1374.51,5,8,South
726,42,,Home,09/06/2024,09/06/2025 0:00,1170.15,5,,North
727,37,Female,Motor,27/09/2020,,488.45,2,7,North
728,28,Male,Auto,24/05/2020,24/05/2021 0:00,818.38,2,7,South
729,59,Female,Motor,20/05/2020,20/05/2022 0:00,1189.83,4,8,West
730,37,Female,Auto,29/08/2021,29/08/2022 0:00,1072.04,4,9,East
731,57,Female,Motor,12/07/2021,12/07/2024 0:00,797.52,4,9,East
732,25,Male,Motor,26/02/2023,26/02/2026 0:00,765.65,2,1,North
733,33,Female,Home,14/04/2022,14/04/2023 0:00,732.79,0,10,East
734,48,Male,Auto,17/07/2024,17/07/2025 0:00,1295.68,4,1,West
735,61,Female,Home,13/12/2021,13/12/2022 0:00,798.26,4,3,North
736,34,Male,Motor,19/08/2022,,1291.31,2,2,North
737,61,Male,Home,25/09/2021,25/09/2023 0:00,1275.1,5,3,North
738,29,Female,Auto,30/09/2023,30/09/2025 0:00,1308.31,1,4,North
739,41,Female,Home,17/08/2024,17/08/2026 0:00,749.39,0,8,East
740,30,Female,Motor,03/10/2019,03/10/2022 0:00,1147.63,3,4,North
741,32,Male,Motor,23/03/2020,,1350.55,4,4,South
742,26,Male,Auto,01/05/2021,01/05/2022 0:00,1446.37,,6,North
743,47,Male,Home,25/01/2022,25/01/2024 0:00,invalid,3,10,North
744,22,Female,Home,25/01/2020,25/01/2023 0:00,603.69,5,3,East
745,27,Male,Motor,27/09/2022,,641.45,3,4,South
746,29,Male,Home,21/07/2021,21/07/2024 0:00,298.85,1,2,West
747,44,Female,Motor,18/05/2023,18/05/2025 0:00,350.13,1,10,West
748,44,Female,Motor,01/07/2020,01/07/2022 0:00,1411.61,3,10,North
749,25,Male,Motor,26/04/2022,26/04/2024 0:00,770.53,3,6,South
750,53,Male,Motor,22/05/2024,22/05/2026 0:00,682.23,2,9,East
751,35,Male,Home,28/05/2021,28/05/2024 0:00,279.22,4,10,East
752,23,Female,Auto,25/09/2019,25/09/2022 0:00,1144.96,2,5,South
753,30,Male,Motor,03/05/2022,,720.68,0,4,East
754,20,Male,Home,05/03/2020,05/03/2022 0:00,863.86,1,5,North
755,28,,Motor,26/03/2022,,1071.85,0,10,East
756,54,Male,Motor,08/04/2023,,1359.41,2,6,East
757,59,Male,Motor,19/09/2021,,854.42,4,2,East
758,52,Female,Home,19/02/2024,19/02/2026 0:00,812.99,1,8,South
759,45,Male,Motor,22/05/2020,,1477.79,0,3,South
760,25,Female,Motor,23/10/2023,,991.78,1,6,West
761,46,,Home,11/10/2020,11/10/2021 0:00,939.07,1,3,South
