Date,DateKey,Year,Month,MonthName,MonthShort,Day,DayOfWeekNum,DayName,IsWeekend,Quarter,QuarterName,WeekOfYear,FiscalYear,FiscalYearLabel,FiscalMonthNum,FiscalQuarter
2026-06-26,20260626,2026,6,June,Jun,26,4,Friday,False,2,Q2,26,2026,FY26-27,3,1
2026-06-27,20260627,2026,6,June,Jun,27,5,Saturday,True,2,Q2,26,2026,FY26-27,3,1
2026-06-28,20260628,2026,6,June,Jun,28,6,Sunday,True,2,Q2,26,2026,FY26-27,3,1
2026-06-29,20260629,2026,6,June,Jun,29,0,Monday,False,2,Q2,27,2026,FY26-27,3,1
2026-06-30,20260630,2026,6,June,Jun,30,1,Tuesday,False,2,Q2,27,2026,FY26-27,3,1
2026-07-01,20260701,2026,7,July,Jul,1,2,Wednesday,False,3,Q3,27,2026,FY26-27,4,2
2026-07-02,20260702,2026,7,July,Jul,2,3,Thursday,False,3,Q3,27,2026,FY26-27,4,2
2026-07-03,20260703,2026,7,July,Jul,3,4,Friday,False,3,Q3,27,2026,FY26-27,4,2
2026-07-04,20260704,2026,7,July,Jul,4,5,Saturday,True,3,Q3,27,2026,FY26-27,4,2
2026-07-05,20260705,2026,7,July,Jul,5,6,Sunday,True,3,Q3,27,2026,FY26-27,4,2
2026-07-06,20260706,2026,7,July,Jul,6,0,Monday,False,3,Q3,28,2026,FY26-27,4,2
2026-07-07,20260707,2026,7,July,Jul,7,1,Tuesday,False,3,Q3,28,2026,FY26-27,4,2
2026-07-08,20260708,2026,7,July,Jul,8,2,Wednesday,False,3,Q3,28,2026,FY26-27,4,2
2026-07-09,20260709,2026,7,July,Jul,9,3,Thursday,False,3,Q3,28,2026,FY26-27,4,2
2026-07-10,20260710,2026,7,July,Jul,10,4,Friday,False,3,Q3,28,2026,FY26-27,4,2
2026-07-11,20260711,2026,7,July,Jul,11,5,Saturday,True,3,Q3,28,2026,FY26-27,4,2
2026-07-12,20260712,2026,7,July,Jul,12,6,Sunday,True,3,Q3,28,2026,FY26-27,4,2
2026-07-13,20260713,2026,7,July,Jul,13,0,Monday,False,3,Q3,29,2026,FY26-27,4,2
2026-07-14,20260714,2026,7,July,Jul,14,1,Tuesday,False,3,Q3,29,2026,FY26-27,4,2
2026-07-15,20260715,2026,7,July,Jul,15,2,Wednesday,False,3,Q3,29,2026,FY26-27,4,2
2026-07-16,20260716,2026,7,July,Jul,16,3,Thursday,False,3,Q3,29,2026,FY26-27,4,2
2026-07-17,20260717,2026,7,July,Jul,17,4,Friday,False,3,Q3,29,2026,FY26-27,4,2
2026-07-18,20260718,2026,7,July,Jul,18,5,Saturday,True,3,Q3,29,2026,FY26-27,4,2
2026-07-19,20260719,2026,7,July,Jul,19,6,Sunday,True,3,Q3,29,2026,FY26-27,4,2
2026-07-20,20260720,2026,7,July,Jul,20,0,Monday,False,3,Q3,30,2026,FY26-27,4,2
2026-07-21,20260721,2026,7,July,Jul,21,1,Tuesday,False,3,Q3,30,2026,FY26-27,4,2
2026-07-22,20260722,2026,7,July,Jul,22,2,Wednesday,False,3,Q3,30,2026,FY26-27,4,2
2026-07-23,20260723,2026,7,July,Jul,23,3,Thursday,False,3,Q3,30,2026,FY26-27,4,2
2026-07-24,20260724,2026,7,July,Jul,24,4,Friday,False,3,Q3,30,2026,FY26-27,4,2
2026-07-25,20260725,2026,7,July,Jul,25,5,Saturday,True,3,Q3,30,2026,FY26-27,4,2
2026-07-26,20260726,2026,7,July,Jul,26,6,Sunday,True,3,Q3,30,2026,FY26-27,4,2
2026-07-27,20260727,2026,7,July,Jul,27,0,Monday,False,3,Q3,31,2026,FY26-27,4,2
2026-07-28,20260728,2026,7,July,Jul,28,1,Tuesday,False,3,Q3,31,2026,FY26-27,4,2
2026-07-29,20260729,2026,7,July,Jul,29,2,Wednesday,False,3,Q3,31,2026,FY26-27,4,2
2026-07-30,20260730,2026,7,July,Jul,30,3,Thursday,False,3,Q3,31,2026,FY26-27,4,2
2026-07-31,20260731,2026,7,July,Jul,31,4,Friday,False,3,Q3,31,2026,FY26-27,4,2
2026-08-01,20260801,2026,8,August,Aug,1,5,Saturday,True,3,Q3,31,2026,FY26-27,5,2
2026-08-02,20260802,2026,8,August,Aug,2,6,Sunday,True,3,Q3,31,2026,FY26-27,5,2
2026-08-03,20260803,2026,8,August,Aug,3,0,Monday,False,3,Q3,32,2026,FY26-27,5,2
2026-08-04,20260804,2026,8,August,Aug,4,1,Tuesday,False,3,Q3,32,2026,FY26-27,5,2
2026-08-05,20260805,2026,8,August,Aug,5,2,Wednesday,False,3,Q3,32,2026,FY26-27,5,2
2026-08-06,20260806,2026,8,August,Aug,6,3,Thursday,False,3,Q3,32,2026,FY26-27,5,2
2026-08-07,20260807,2026,8,August,Aug,7,4,Friday,False,3,Q3,32,2026,FY26-27,5,2
2026-08-08,20260808,2026,8,August,Aug,8,5,Saturday,True,3,Q3,32,2026,FY26-27,5,2
2026-08-09,20260809,2026,8,August,Aug,9,6,Sunday,True,3,Q3,32,2026,FY26-27,5,2
2026-08-10,20260810,2026,8,August,Aug,10,0,Monday,False,3,Q3,33,2026,FY26-27,5,2
2026-08-11,20260811,2026,8,August,Aug,11,1,Tuesday,False,3,Q3,33,2026,FY26-27,5,2
2026-08-12,20260812,2026,8,August,Aug,12,2,Wednesday,False,3,Q3,33,2026,FY26-27,5,2
2026-08-13,20260813,2026,8,August,Aug,13,3,Thursday,False,3,Q3,33,2026,FY26-27,5,2
2026-08-14,20260814,2026,8,August,Aug,14,4,Friday,False,3,Q3,33,2026,FY26-27,5,2
2026-08-15,20260815,2026,8,August,Aug,15,5,Saturday,True,3,Q3,33,2026,FY26-27,5,2
2026-08-16,20260816,2026,8,August,Aug,16,6,Sunday,True,3,Q3,33,2026,FY26-27,5,2
2026-08-17,20260817,2026,8,August,Aug,17,0,Monday,False,3,Q3,34,2026,FY26-27,5,2
2026-08-18,20260818,2026,8,August,Aug,18,1,Tuesday,False,3,Q3,34,2026,FY26-27,5,2
2026-08-19,20260819,2026,8,August,Aug,19,2,Wednesday,False,3,Q3,34,2026,FY26-27,5,2
2026-08-20,20260820,2026,8,August,Aug,20,3,Thursday,False,3,Q3,34,2026,FY26-27,5,2
2026-08-21,20260821,2026,8,August,Aug,21,4,Friday,False,3,Q3,34,2026,FY26-27,5,2
2026-08-22,20260822,2026,8,August,Aug,22,5,Saturday,True,3,Q3,34,2026,FY26-27,5,2
2026-08-23,20260823,2026,8,August,Aug,23,6,Sunday,True,3,Q3,34,2026,FY26-27,5,2
2026-08-24,20260824,2026,8,August,Aug,24,0,Monday,False,3,Q3,35,2026,FY26-27,5,2
2026-08-25,20260825,2026,8,August,Aug,25,1,Tuesday,False,3,Q3,35,2026,FY26-27,5,2
2026-08-26,20260826,2026,8,August,Aug,26,2,Wednesday,False,3,Q3,35,2026,FY26-27,5,2
2026-08-27,20260827,2026,8,August,Aug,27,3,Thursday,False,3,Q3,35,2026,FY26-27,5,2
2026-08-28,20260828,2026,8,August,Aug,28,4,Friday,False,3,Q3,35,2026,FY26-27,5,2
2026-08-29,20260829,2026,8,August,Aug,29,5,Saturday,True,3,Q3,35,2026,FY26-27,5,2
2026-08-30,20260830,2026,8,August,Aug,30,6,Sunday,True,3,Q3,35,2026,FY26-27,5,2
2026-08-31,20260831,2026,8,August,Aug,31,0,Monday,False,3,Q3,36,2026,FY26-27,5,2
